Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
T2 Como Novo no Centro da Cidade de Braga,15345560,Apartamento,725 ,7 ,Braga (distrito),Braga,Sequeira,,41.550888,-8.429436,T2,2,110 m²,,2012,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Arrendamento em Braga (Maximinos, Sé e Cividade),Braga",15342058,Loja,500 ,4 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.5429268,-8.437615,,,112 m²,,2001,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se Apartamento T1 - Gualtar - Mobilado e Equipado,15259942,Apartamento,500 ,6 ,Braga (distrito),Braga,Gualtar,Rua José Antunes Guimarães - Gualtar,41.568599700928,-8.3875198364258,T1,1,80 m²,80 m²,2000,D,,True,,,,,,True,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritório no Centro Histórico da Cidade de Braga,15130913,Escritório,375 ,11 ,Braga (distrito),Braga,São Vicente,,41.555772397534,-8.4249035326854,,,,,1997,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Padaria / Pastelaria  Arrendamento em Braga (Maximinos, Sé e Cividade)",15094396,Loja,1 200 ,4 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.5429268,-8.437615,,,326 m²,,1996,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em Braga,15033113,Loja,990 ,5 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,,,200 m²,,1980,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T0 - Braga,14977622,Moradia,750 ,13 ,Braga (distrito),Braga,Escudeiros e Penso (Santo Estêvão e São Vicente),,41.48173,-8.429371,T0,1,60 m²,60 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Café/Restaurante perto da Universidade do Minho para arre...,14940597,Loja,600 ,6 ,Braga (distrito),Braga,Gualtar,,41.56861,-8.386818,,,100 m²,105 m²,,,,,,,,,,,,Usado,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
"São vicente, Braga, T3, luxo, 2 casas de banho, varandas, construção,",14785699,Apartamento,700 ,6 ,Braga (distrito),Braga,São Vicente,,41.55434,-8.422925,T3,2,118 m²,,,,,True,,,,,,True,True,Usado,,,,True,,,True,,True,,True,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se apartamento T2 - Torre Europa,15503867,Apartamento,550 ,6 ,Braga (distrito),Braga,São Victor,,41.561316,-8.409399,T2,1,95 m²,95 m²,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se apartamento T3 em São Vicente - em frente à igreja S.Vicent,15501903,Apartamento,650 ,5 ,Braga (distrito),Braga,São Vicente,,41.557187342994,-8.4211599790015,T3,3,135 m²,155 m²,1990,,,,,True,,,,True,,Renovado,True,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento de Luxo T3,15158511,Apartamento,,,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.543217,-8.419101,T3,1,120 m²,200 m²,,,,True,,,,,True,True,True,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento Totalmente Mobilado no Centro de Braga,15492900,Apartamento,650 ,10 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.544869,-8.419201,T2,,65 m²,,,,True,,,,,,,True,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 Cobertura com terraço,15458951,Apartamento,725 ,5 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.561598,-8.385259,T3,2,135 m²,175 m²,2014,,True,,,True,,,True,True,,Usado,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 para arrendar próximo da U.M. e do INL,15490819,Apartamento,450 ,9 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.546249389648,-8.3980598449707,T1,1,52 m²,57 m²,2000,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia V3 de Luxo (Nova) em Lamaçães - Braga,15476063,Moradia,1 700 ,6 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.52684,-8.41176,T3,,"304,50 m²","304,50 m²",2020,A,,True,True,,True,,,True,,Novo,True,True,,True,,,,,,True,True,,True,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 MODERNO PARA ARRENDAR ZONA BRAGA PARQUE,15472250,Apartamento,700 ,6 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,T2,2,110 m²,,,E,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andar morada | T4 | Braga,15469696,Moradia,750 ,4 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",Rua Amadeo de Souza-Cardoso,41.53240586971935,-8.41297088436126,T4,3,170 m²,200 m²,,,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armazém Industrial - Braga,15448204,Armazém,12 000 ,4 ,Braga (distrito),Braga,Ferreiros e Gondizalves,Travessa Manuel da Silva Gomes - Ferreiros,41.527988433838,-8.4494600296021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 240 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 Para Arrendar no Centro Histórico,15447807,Apartamento,500 ,7 ,Braga (distrito),Braga,São Vicente,,41.556841806724,-8.4194821619969,T1,1,75 m²,,2000,C,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 Campo das Hortas,15424439,Apartamento,1 150 ,7 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.5511856,-8.431906,T4,4 ou mais,170 m²,,,,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja para comercio em zona de muita passagem,15376940,Loja,1 000 ,3 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,,,300 m²,,1979,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Arrendamento em Celeirós, Aveleda e Vimieiro,Braga",15315491,Loja,750 ,6 ,Braga (distrito),Braga,"Celeirós, Aveleda e Vimieiro",Rua da Cruz,41.5130959,-8.450336,,,120 m²,,1985,B-,,,,True,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia mobilada no centro histórico de Braga,15292794,Moradia,1 200 ,4 ,Braga (distrito),Braga,Sequeira,,41.52766,-8.47174,T0,,300 m²,320 m²,2009,C,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia mobilada no centro histórico de Braga,15253021,Moradia,1 200 ,4 ,Braga (distrito),Braga,Sequeira,,41.52766,-8.47174,T0,,300 m²,320 m²,2009,C,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente prédio T7 com 2.000 m de terreno a 5 min. de centro de Braga,15202541,Prédio,225 000 ,643 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.556706,-8.431506,,,350 m²,500 m²,1960,G,,,,,,,,,True,Para recuperar,,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,
Loja com 140m2 em Palmeira - para arrendamento,15110168,Loja,600 ,4 ,Braga (distrito),Braga,Palmeira,,41.6039321,-8.4271784,,,140 m²,145 m²,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 para arrendar junto à UM - Para Estudantes,14915239,Apartamento,650 ,9 ,Braga (distrito),Braga,São Victor,,41.556739807129,-8.3989000320435,T2,1,75 m²,90 m²,2006,D,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel Rural - Braga,14368954,Quintas,5 500 ,4 ,Braga (distrito),Braga,Escudeiros e Penso (Santo Estêvão e São Vicente),,41.48173,-8.429371,T6,,1 700 m²,1 500 m²,1880,,,,,,True,,True,,,Usado,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
"Quartos em Braga para Trabalhadores, Estudantes, Solteiros e Casal",15507806,Quarto,185 ,12 ,Braga (distrito),Braga,São Victor,,41.561316,-8.409399,,,,,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avenida da Liberdade - Quarto 2,15481379,Quarto,380 ,4 ,Braga (distrito),Braga,São Victor,,41.5554848,-8.409311,,,,,,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
Quartos para arrendamento mensal em Braga,15352739,Quarto,200 ,17 ,Braga (distrito),Braga,São Victor,Rua do Sardoal - São Victor,41.552513145777,-8.4183764374038,,,,,,,True,True,,,,True,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
Penthouse T4 Duplex situada numa das zonas mais prestigiadas de Braga,15327861,Apartamento,1 800 ,5 ,Braga (distrito),Braga,São Victor,,41.564188,-8.405681,T4,4 ou mais,360 m²,400 m²,2001,B,True,True,,True,,,,,True,Renovado,True,True,,,,True,True,,True,,True,,,,,,True,True,True,,,,,True,True,,,True,,True,True,,,,,,,,,True,,,,True,,True,,,,True,True,,True,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2 Arrendamento em Real, Dume e Semelhe,Braga",15499828,Apartamento,,,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.5581665,-8.444803,T2,1,75 m²,75 m²,,,,True,True,,,,,True,,Renovado,,True,,,,,True,,,,,,,,,,,True,,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 no último andar com sótão(35m2),15445083,Apartamento,800 ,5 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.558072793508,-8.4363750727384,T3,2,170 m²,,2019,,,,,True,,,True,True,,Usado,,,True,True,,,True,,True,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Mobilado com garagem,15483898,Apartamento,1 000 ,8 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.531469,-8.399912,T3,,130 m²,,2009,B-,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja em pleno centro histórico de Braga 
Zona pedonal e ...",15483560,Loja,3 200 ,11 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,41.55065,-8.425066,,,280 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 Bom próximo do Continente,15403351,Apartamento,600 ,4 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.543475,-8.403464,T3,2,135 m²,,,,,,,True,,,True,True,,Usado,True,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 bom em Tenões,15473941,Apartamento,650 ,5 ,Braga (distrito),Braga,Nogueiró e Tenões,,41.54503,-8.399415,T3,2,130 m²,140 m²,2014,,,,,True,,,True,True,,Usado,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se T1 Novo- Braga,15450297,Apartamento,475 ,9 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.5511856,-8.431906,T1,1,"50,30 m²","63,80 m²",2020,B,,,True,,,,,,,Novo,,,True,True,,True,True,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 totalmente remodelado no Centro da Cidade de Braga,15392148,Apartamento,1 150 ,5 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.546,-8.43596,T4,,210 m²,,,C,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 na Universidade do Minho -  Investimento,15349130,Apartamento,500 ,9 ,Braga (distrito),Braga,São Victor,,41.556739807129,-8.3989000320435,T1,1,55 m²,,1994,F,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantástico T5  Duplex no Centro da Cidade,15280176,Apartamento,1 500 ,6 ,Braga (distrito),Braga,São Victor,,41.55527,-8.40472,T5,,262 m²,262 m²,2008,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda-se Escritório - S. Vitor,15261474,Escritório,250 ,3 ,Braga (distrito),Braga,São Victor,Rua Dom Pedro v - São Victor,41.554008483887,-8.4098901748657,,,,,2000,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,92 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja S. Vitor - Na Rua do Taxa,15258674,Loja,600 ,5 ,Braga (distrito),Braga,São Victor,Rua Doutor José de Sousa Machado - São Victor,41.555961608887,-8.411919593811,,,120 m²,120 m²,2012,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armazém com aproximadamente 800m2 para arrendamento,15228354,Armazém,2 000 ,3 ,Braga (distrito),Braga,Adaúfe,,41.5846977,-8.402739,,,,,,,,,,,,,,,,Usado,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja com cerca de 330m2 para Comércio e Serviços em Ferreiros - Braga!,15201187,Loja,1 500 ,5 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.56211,-8.43846,,,330 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escritório perto do centro de Braga.,15144599,Escritório,520 ,7 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,41.549565,-8.43049,,,,78 m²,2001,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja  Arrendamento em Braga (São Vicente),Braga",15094399,Loja,1 000 ,5 ,Braga (distrito),Braga,São Vicente,,41.55434,-8.422925,,,185 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armazém para arrendamento em Tadim (Braga),15091493,Armazém,1 500 ,1 ,Braga (distrito),Braga,Tadim,,41.50772,-8.48814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 005 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantástica Moradia para Arrendamento,14956982,Moradia,2 000 ,11 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,41.54503,-8.39942,T4,4 ou mais,180 m²,270 m²,,,,True,,True,True,,True,True,True,Usado,,True,,,,True,,,True,,,,,,,,True,True,,,,,,True,True,,,,,,True,,,,,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Café - Restaurante - Junto ao Hospital de Braga - Faculdade UM - Braga,14921204,Loja,600 ,4 ,Braga (distrito),Braga,São Victor,,41.562988,-8.404563,,,150 m²,150 m²,1988,C,,,,True,,,,,,Usado,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,True,,,,,,,,,,2,Loja,1,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
Loja para arrendar em Braga,14768160,Loja,1 000 ,2 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,41.528399,-8.446739,,,490 m²,230 m²,2005,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja  Arrendamento em Braga (São José de São Lázaro e São João do Sout,12286705,Loja,300 ,6 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua 25 de Abril - São José de São Lázaro,41.54833,-8.418919,,,47 m²,,,,,,,,,,,,,Usado,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1 com todas as despesas incluídas - junho e julho,15502396,Apartamento,500 ,8 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",Rua Andrade Corvo,41.54999681132924,-8.431626243596677,T1,1,65 m²,,,D,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 com todas as despesas incluídas - junho e julho,15505964,Apartamento,650 ,9 ,Braga (distrito),Braga,São Vicente,Avenida Doutor Artur Soares - São Vicente,41.556326832476664,-8.422084254199456,T2,1,70 m²,,,C,,,,,,,,,,Renovado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 - Novo - para Arrendar,15498921,Apartamento,600 ,6 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,41.558072793508,-8.4363750727384,T2,2,100 m²,,2020,A,,,,,,,,True,,Novo,,,,,,,True,,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente T1,15488931,Apartamento,550 ,12 ,Braga (distrito),Braga,São Victor,,41.564188,-8.405681,T1,1,45 m²,55 m²,2014,A,True,True,True,,,,,True,True,Renovado,,True,,True,,True,True,,,,,,,,,,True,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arrenda Loja - Braga Centro,15481570,Loja,750 ,4 ,Braga (distrito),Braga,São Victor,,41.5554848,-8.409311,,,195 m²,195 m²,,C,,,,,,,,,,Usado,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
